zipcode,GEOID10,latitude,longitude
17065,17065,40.11145509,-77.1901875
17066,17066,40.32100289,-77.9144923
17066,17066,40.35606372,-77.8618033
17067,17067,40.38703353,-76.3153781
17068,17068,40.40981417,-77.1770202
17069,17069,40.45398711,-76.9700392
17070,17070,40.20302612,-76.8659066
17071,17071,40.27516724,-77.5603031
17071,17071,40.34795828,-77.5845367
17071,17071,40.29601112,-77.6124358
17072,17072,40.23373139,-77.0817276
17073,17073,40.30316545,-76.2560437
17074,17074,40.4811775,-77.1394969
17074,17074,40.45322208,-77.3231694
98166,98166,47.45459644,-122.335739
98166,98166,47.45108941,-122.353066
98168,98168,47.48892425,-122.301208
98174,98174,47.604569,-122.335359
98177,98177,47.74146949,-122.373563
98178,98178,47.49928517,-122.247023
98188,98188,47.44826113,-122.273085
98195,98195,47.64928123,-122.309225
83338,83338,42.72257215,-114.432908
98198,98198,47.39297183,-122.312932
98199,98199,47.65195048,-122.406902
83340,83340,43.77181839,-114.583211
83341,83341,42.419517,-114.3696
98201,98201,47.99147984,-122.207259
98201,98201,48.01312797,-122.320176
98203,98203,47.94480494,-122.235185
98204,98204,47.90135174,-122.260874
83342,83342,42.17779672,-113.251274
98205,98205,47.99065095,-122.148602
98207,98207,47.98790215,-122.22313
83344,83344,42.44599473,-114.130514
83346,83346,42.21123128,-113.93222
83346,83346,42.02619637,-114.276658
98208,98208,47.86804753,-122.158337
98208,98208,47.90464374,-122.188834
98220,98220,48.68499927,-122.196925
98221,98221,48.61036922,-122.606117
98221,98221,48.55041487,-122.623257
98221,98221,48.61858584,-122.677522
98221,98221,48.46693838,-122.616147
98221,98221,48.47466971,-122.700704
98221,98221,48.57209842,-122.707526
98221,98221,48.51004963,-122.813049
98222,98222,48.56184409,-122.811964
83347,83347,42.64455483,-113.75547
83347,83347,42.7340335,-113.880888
83348,83348,43.25698111,-114.107826
76486,76486,33.02291866,-98.0621627
76487,76487,32.97950163,-97.8821879
76490,76490,32.94547184,-98.0189012
76491,76491,33.0348316,-99.0505187
76501,76501,31.07504141,-97.2543523
76502,76502,31.09624512,-97.4103492
76504,76504,31.13807107,-97.372581
76508,76508,31.07756817,-97.3640643
76511,76511,30.80163723,-97.4249582
76513,76513,31.05135909,-97.4996457
76518,76518,30.84975169,-97.1542052
76519,76519,30.99425216,-97.0472523
76520,76520,30.87610018,-96.9074861
76522,76522,31.21604428,-97.9733775
76523,76523,30.78952099,-97.2911896
76524,76524,31.26695263,-97.2031243
76525,76525,31.58267936,-98.0087675
76525,76525,31.47779343,-98.1569621
76527,76527,30.84416213,-97.8060442
76528,76528,31.42048145,-97.7615274
76530,76530,30.71583063,-97.4217463
76531,76531,31.68580749,-98.188138
76534,76534,30.8826408,-97.3735995
76537,76537,30.81749111,-97.6054474
76538,76538,31.75962369,-97.9210175
76538,76538,31.64148002,-97.890177
76539,76539,31.08865363,-98.0099129
78372,78372,27.98725847,-98.0559248
24847,24847,37.57790118,-81.415333
24848,24848,37.2909044,-81.4510362
24849,24849,37.67064,-81.558566
24850,24850,37.3116456,-81.828303
24851,24851,37.59284171,-81.828504
24851,24851,37.59693079,-81.8356417
24853,24853,37.43434016,-81.5119037
24854,24854,37.74782271,-81.5674411
24857,24857,37.67445523,-81.6607734
24860,24860,37.66235689,-81.6069461
24861,24861,37.36110246,-81.3657496
24862,24862,37.48538155,-81.908404
24862,24862,37.47910566,-81.9549707
24866,24866,37.24813464,-81.5803307
24867,24867,37.60296519,-81.447204
24868,24868,37.41935629,-81.4058133
24869,24869,37.55940975,-81.8326604
24870,24870,37.73529679,-81.5417109
24871,24871,37.35698305,-81.468
24872,24872,37.44921277,-81.899484
24873,24873,37.36595797,-81.8786707
24874,24874,37.56240117,-81.5274573
24878,24878,37.43443783,-81.6294244
24879,24879,37.29805799,-81.7590929
24879,24879,37.37227904,-81.765622
24880,24880,37.64388072,-81.5375707
24881,24881,37.43973951,-81.691526
24882,24882,37.62736112,-81.7662698
24884,24884,37.26870957,-81.5499534
24884,24884,37.2228191,-81.6014512
24887,24887,37.37457707,-81.3998544
24888,24888,37.38454602,-81.4911152
24892,24892,37.32663819,-81.6877604
24894,24894,37.28280354,-81.7035729
24898,24898,37.59414745,-81.6055195
24901,24901,37.76619704,-80.4396918
24901,24901,37.84086671,-80.4654252
24910,24910,37.73709742,-80.6609593
24915,24915,38.4651886,-79.7762995
24916,24916,37.83129203,-80.57465
24918,24918,37.52018197,-80.7501072
24920,24920,38.58408233,-79.7013903
24924,24924,38.2276381,-80.1847591
24925,24925,37.72348714,-80.3791626
24927,24927,38.37438133,-79.951458
24931,24931,37.87042326,-80.5825178
24931,24931,37.91931387,-80.5915033
24934,24934,38.33438371,-79.891626
38474,38474,35.51685455,-87.2265443
38475,38475,35.2534871,-88.0161155
38476,38476,35.8412062,-87.2137349
38477,38477,35.05243035,-87.0039305
38478,38478,35.21489269,-87.0112804
38481,38481,35.03129718,-87.4923757
38482,38482,35.76890656,-87.1452495
38483,38483,35.43769375,-87.3395471
38485,38485,35.33675071,-87.7736033
38486,38486,35.17057714,-87.5451107
38487,38487,35.72194859,-87.2347454
38488,38488,35.04055725,-86.6847186
38501,38501,36.22823478,-85.5384558
38504,38504,36.39564022,-84.7240228
38504,38504,36.36681754,-84.8737177
38504,38504,36.38126179,-84.8817734
38505,38505,36.17506421,-85.505075
38506,38506,36.29491891,-85.3643675
38506,38506,36.18175589,-85.4408939
38541,38541,36.52953634,-85.3374094
38542,38542,36.31713224,-85.2022151
38543,38543,36.37241885,-85.1662136
38544,38544,36.1198755,-85.6648927
38545,38545,36.19662329,-85.602208
38545,38545,36.2321572,-85.662941
38547,38547,36.20614063,-85.9728596
38547,38547,36.13690872,-86.0180701
38548,38548,36.17047204,-85.7915099
38549,38549,36.56086031,-85.1516671
38551,38551,36.55801984,-85.4855051
38552,38552,36.22042767,-85.8100059
38553,38553,36.20186594,-85.0063155
38554,38554,36.24949611,-85.1616555
38555,38555,35.88917724,-84.8610553
38555,38555,35.88934238,-84.9807568
38556,38556,36.40939964,-84.9237294
38558,38558,36.00773837,-84.8719352
38559,38559,35.807578,-85.5062401
38560,38560,36.2331883,-85.8701741
38562,38562,36.3543831,-85.6577981
38563,38563,36.20008774,-86.022028
38564,38564,36.2756497,-85.7481039
38565,38565,36.26274963,-85.0094629
74848,74848,35.08206615,-96.3639441
74849,74849,34.9844748,-96.7376892
74850,74850,35.11312506,-96.0921816
74851,74851,35.42614516,-97.0790416
74852,74852,35.12578183,-97.009863
74854,74854,35.10614557,-96.746738
74855,74855,35.43198782,-96.8957621
74855,74855,35.51678799,-96.9001281
74856,74856,34.41250293,-96.819771
74857,74857,35.34009171,-97.1963894
74859,74859,35.46299738,-96.3175739
74860,74860,35.52884339,-96.5677375
74864,74864,35.48952153,-96.702582
74865,74865,34.60483793,-96.7957041
74867,74867,34.96440988,-96.5566352
74868,74868,35.26719614,-96.6462021
74869,74869,35.60199897,-96.7547174
74871,74871,34.60391173,-96.5458196
74872,74872,34.78089531,-96.9819327
74873,74873,35.21878816,-96.9733939
98102,98102,47.63636992,-122.322138
98103,98103,47.67330911,-122.342568
83301,83301,42.39320369,-114.522184
98104,98104,47.60172253,-122.329442
83302,83302,42.12884067,-115.001485
83311,83311,42.38957892,-113.556766
83312,83312,41.97584055,-113.654294
98105,98105,47.66067485,-122.284005
83313,83313,43.35824792,-114.252223
98106,98106,47.54347428,-122.354317
98107,98107,47.66768402,-122.378496
83314,83314,42.97653221,-114.939328
98108,98108,47.5413052,-122.312927
83316,83316,42.61388917,-114.872112
98109,98109,47.63161049,-122.344141
23510,23510,36.85190726,-76.2916284
34104,34104,26.15288784,-81.7416593
54433,54433,45.35267704,-90.7989732
54433,54433,45.20010833,-90.8167681
34105,34105,26.18942074,-81.7636682
23511,23511,36.93231575,-76.3139044
54435,54435,45.35636916,-89.4391126
34108,34108,26.24524221,-81.8078629
54436,54436,44.5392703,-90.4288129
34109,34109,26.24094271,-81.7636951
54437,54437,44.77496215,-90.6382481
23513,23513,36.88988685,-76.2385708
34769,34769,28.22670877,-81.2972262
34769,34769,28.23004638,-81.3115367
34769,34769,28.22997961,-81.3146738
34769,34769,28.23326948,-81.3148595
34769,34769,28.24526947,-81.2909976
34771,34771,28.14979636,-81.1106768
34771,34771,28.1821025,-81.1502664
34771,34771,28.27877883,-81.1634092
34772,34772,28.16398803,-81.2688926
34773,34773,28.16509953,-81.0058246
34785,34785,28.83931686,-82.0401968
34786,34786,28.48207196,-81.554355
34787,34787,28.48238407,-81.6277414
34788,34788,28.88709396,-81.7982587
34797,34797,28.73556415,-81.8197749
34945,34945,27.43800625,-80.5573558
63826,63826,36.17480838,-89.8505643
58380,58380,47.83164288,-98.5152107
63827,63827,36.26011975,-89.887608
63828,63828,36.75036929,-89.6918408
58381,58381,47.83267542,-98.7406165
63829,63829,36.03855568,-90.3133933
58382,58382,48.31164535,-98.7849577
63830,63830,36.13005729,-89.6906675
63833,63833,36.64551955,-89.7289464
58384,58384,48.60285224,-100.256764
58385,58385,48.47848594,-99.6635467
58386,58386,48.30903429,-99.5965164
63834,63834,36.92083113,-89.2789164
63837,63837,36.45874484,-89.9954112
92253,92253,33.6539834,-116.27869
92254,92254,33.54483955,-115.994297
86035,86035,35.44606669,-110.96229
92256,92256,34.07705863,-116.606437
86036,86036,36.73699405,-111.82286
86038,86038,34.94198043,-111.430676
92257,92257,33.26436347,-115.323383
92258,92258,33.91583847,-116.559872
92259,92259,32.73775925,-115.932385
86039,86039,36.06276558,-110.53208
92260,92260,33.70702806,-116.404725
92262,92262,33.86055026,-116.561498
92264,92264,33.73210177,-116.504232
92266,92266,33.34541885,-114.921957
92267,92267,34.30983735,-114.155562
92267,92267,34.27546219,-114.191202
86040,86040,36.69623365,-111.419077
92268,92268,34.22209581,-116.564252
86042,86042,35.86167997,-110.387486
86043,86043,35.80719391,-110.533025
92270,92270,33.76591961,-116.427304
92273,92273,32.81775077,-115.699958
92274,92274,33.27910213,-115.938958
92274,92274,33.46272408,-116.086554
92275,92275,33.25183307,-115.8566
92276,92276,33.82233073,-116.364249
86045,86045,36.05918681,-111.121323
92277,92277,33.77440464,-115.776391
92277,92277,34.32061557,-116.107666
92277,92277,34.21718289,-115.617023
92278,92278,34.22997515,-116.055065
92280,92280,34.12550652,-114.777925
92281,92281,33.05175788,-115.608748
92282,92282,33.9654915,-116.658709
86046,86046,35.4300634,-112.154904
92283,92283,32.93768864,-114.747172
92284,92284,34.1860509,-116.431895
92284,92284,34.20480225,-116.520984
92284,92284,34.19052392,-116.5211
99591,99591,56.58429382,-169.617916
99602,99602,62.1847096,-159.844798
99603,99603,59.53737803,-151.2355
99604,99604,61.52660174,-166.1149
99605,99605,60.80797697,-149.541086
99606,99606,59.41417026,-154.744191
99606,99606,59.83784124,-154.632866
99607,99607,61.7572235,-159.785665
68517,68517,40.93396222,-96.6055161
37130,37130,35.87897816,-86.3291187
49534,49534,42.97090274,-85.7882764
37132,37132,35.84927348,-86.3643153
59718,59718,45.76884747,-111.084564
59718,59718,45.57806221,-111.126401
22015,22015,38.78814,-77.2812186
49544,49544,43.04594609,-85.7419288
59720,59720,44.87819619,-111.643944
37134,37134,36.00131585,-87.950783
22025,22025,38.59932713,-77.3402602
37135,37135,35.9363098,-86.6660109
49546,49546,42.92760493,-85.53744
43130,43130,39.69882418,-82.610488
22026,22026,38.56687843,-77.2920502
22027,22027,38.89453175,-77.2212602
59721,59721,45.88232801,-111.834737
59721,59721,45.66314181,-112.028732
37137,37137,35.87602619,-87.5011586
43135,43135,39.44194668,-82.5808982
43135,43135,39.4666386,-82.6985585
43136,43136,39.80131722,-82.812481
49548,49548,42.91125368,-85.6484744
49548,49548,42.86952181,-85.6628332
43137,43137,39.83539666,-83.0257869
43137,43137,39.80792044,-82.9850063
37138,37138,36.24667809,-86.6193556
22030,22030,38.83933065,-77.3416825
37140,37140,35.85914885,-87.6524896
37141,37141,36.61496356,-86.7019678
37142,37142,36.41114822,-87.5013379
59722,59722,46.36250501,-112.765554
6112,6112,41.79309869,-72.6964932
6114,6114,41.73935915,-72.6695017
6117,6117,41.78689669,-72.7620261
6118,6118,41.74872515,-72.6099365
6119,6119,41.76342895,-72.7271786
6119,6119,41.76032591,-72.73995
6120,6120,41.78936027,-72.6654231
6160,6160,41.76660731,-72.6911494
6226,6226,41.70841875,-72.2072627
6231,6231,41.62552877,-72.3702914
50457,50457,42.91634745,-93.4936135
50458,50458,43.16088381,-93.0075527
50459,50459,43.44542344,-93.2541608
50460,50460,43.22783751,-92.6887967
35235,35235,33.62411024,-86.6483318
60188,60188,41.89038405,-88.1366295
60188,60188,41.91658847,-88.1289503
35406,35406,33.33412287,-87.4704263
35441,35441,32.86077057,-87.7296158
35441,35441,32.78664393,-87.8239506
60189,60189,41.83976907,-88.1178567
35442,35442,32.88913132,-88.2050059
35442,35442,33.09587917,-88.1922426
60190,60190,41.89602847,-88.1360533
60190,60190,41.86837344,-88.1597744
91324,91324,34.23899189,-118.549608
91325,91325,34.23515817,-118.516861
91325,91325,34.25139185,-118.530389
70528,70528,29.93950589,-91.9849924
70529,70529,30.19695591,-92.1622607
80521,80521,40.59326325,-105.127791
70531,70531,30.23272894,-92.5082916
75208,75208,32.75371933,-96.8398761
70532,70532,30.46656735,-92.6975693
75209,75209,32.84884004,-96.8258811
70533,70533,29.89719845,-92.0397067
70534,70534,30.19491001,-92.4420791
75210,75210,32.77134543,-96.7459738
80524,80524,40.65289805,-105.026233
70535,70535,30.4782098,-92.4263971
70537,70537,30.25735287,-92.5667075
75211,75211,32.73494378,-96.9029756
80525,80525,40.52916526,-105.037099
75212,75212,32.78144135,-96.879096
70538,70538,29.60812979,-91.5146064
70538,70538,29.77767993,-91.5888993
70541,70541,30.42558451,-92.0457592
80526,80526,40.56868229,-105.13724
80526,80526,40.52426178,-105.140036
75214,75214,32.82861611,-96.7454483
70542,70542,30.0052062,-92.588394
80528,80528,40.49613485,-105.000212
80530,80530,40.09778859,-104.929262
80532,80532,40.49321746,-105.468684
70543,70543,30.33472405,-92.5008107
80534,80534,40.33198662,-104.935408
75215,75215,32.75071686,-96.7580034
80535,80535,40.73339183,-105.183541
70544,70544,29.90438116,-91.6622851
80536,80536,40.87006386,-105.376636
70546,70546,30.26520351,-92.6677551
12487,12487,41.85938223,-73.995384
12489,12489,41.7506242,-74.3554801
12490,12490,42.12466637,-73.9259878
12491,12491,41.98018762,-74.0879712
12491,12491,41.9769668,-74.0975805
12491,12491,42.00783792,-74.101759
12491,12491,42.00250837,-74.1206936
12491,12491,41.96135266,-74.1426826
12492,12492,42.18492523,-74.3357874
14878,14878,42.45026285,-76.9434039
14879,14879,42.31619276,-77.190083
14880,14880,42.17742313,-77.970677
14881,14881,42.40053247,-76.3567199
14882,14882,42.58012283,-76.5549425
14883,14883,42.23926002,-76.4811801
14884,14884,42.48017292,-77.8884983
14885,14885,42.04649099,-77.5703265
14886,14886,42.50468941,-76.6897644
14889,14889,42.21529229,-76.5813593
14891,14891,42.37720659,-76.9457577
14892,14892,42.04834682,-76.5270437
14893,14893,42.4677139,-77.107721
14894,14894,42.02237187,-76.7690153
14895,14895,42.07697272,-77.9370883
14897,14897,42.02911533,-77.7923718
14898,14898,42.05706808,-77.4390416
14901,14901,42.01327063,-76.670882
14901,14901,42.09662308,-76.7598375
14903,14903,42.12526635,-76.8755807
14904,14904,42.06985492,-76.7998626
14905,14905,42.08825495,-76.843928
45249,45249,39.29341045,-84.299959
45249,45249,39.29121708,-84.3605783
45249,45249,39.27539214,-84.3279456
45251,45251,39.26813668,-84.5938589
45252,45252,39.2734663,-84.6321601
45255,45255,39.05886816,-84.3270976
45301,45301,39.7092046,-84.023918
45301,45301,39.71144005,-84.0222378
45302,45302,40.43537143,-84.2550127
45302,45302,40.40210975,-84.2035455
45303,45303,40.21592529,-84.6577847
45304,45304,39.98879022,-84.531228
45305,45305,39.63477573,-84.0797149
45306,45306,40.45821164,-84.1871802
45307,45307,39.58061166,-83.72337
45308,45308,40.12549892,-84.4573583
45309,45309,39.84261207,-84.4214607
45310,45310,40.35307466,-84.6424574
45311,45311,39.62694042,-84.6671002
45312,45312,40.06028634,-84.0802486
45314,45314,39.74698942,-83.7757152
45315,45315,39.85699458,-84.3391076
45316,45316,39.79709837,-83.8257858
45317,45317,40.17487997,-84.0191233
45318,45318,40.1292476,-84.3534003
45319,45319,39.91612634,-83.9432517
45320,45320,39.74913873,-84.6881055
45321,45321,39.87351835,-84.6782261
45322,45322,39.89786566,-84.3286642
45323,45323,39.84996866,-83.9276347
45324,45324,39.77222915,-84.0471708
45324,45324,39.82292379,-83.9939055
45325,45325,39.69126518,-84.4245544
17075,17075,40.39439202,-77.8336331
17076,17076,40.61618575,-77.3117619
17077,17077,40.40300923,-76.5359367
17078,17078,40.38252321,-76.6190706
17078,17078,40.28498434,-76.5831585
17080,17080,40.6406777,-76.8030997
17081,17081,40.20101976,-77.2834534
17082,17082,40.49839265,-77.427653
17083,17083,40.27760198,-76.4375948
17084,17084,40.68506979,-77.6278794
17086,17086,40.6905883,-77.1244314
17087,17087,40.36502103,-76.2522535
17087,17087,40.43607774,-76.2699462
17088,17088,40.30067878,-76.2942183
17090,17090,40.32928164,-77.1819672
17093,17093,40.30776312,-76.931188
17094,17094,40.58322302,-77.2176738
66541,66541,39.97642758,-96.3658499
68001,68001,41.33480412,-96.9589294
68002,68002,41.49688805,-96.3370329
68003,68003,41.07766849,-96.3854193
68004,68004,42.01244735,-96.6322647
68005,68005,41.14227144,-95.8923143
68007,68007,41.36979655,-96.1913741
68008,68008,41.54778434,-96.1636652
4609,4609,44.38711316,-68.2682074
4611,4611,44.47697579,-67.6052046
4612,4612,44.24233143,-68.3912833
4613,4613,44.37190367,-68.0270029
4614,4614,44.40370401,-68.5673678
4616,4616,44.26842964,-68.553511
4617,4617,44.35440056,-68.753923
4619,4619,45.13395293,-67.2239233
4622,4622,44.75695529,-67.9845365
2379,2379,42.02139199,-71.0266876
2382,2382,42.07999474,-70.939918
2420,2420,42.45634682,-71.2167137
2421,2421,42.43852919,-71.2399793
2445,2445,42.32675195,-71.1459987
2445,2445,42.32596933,-71.1335301
2445,2445,42.32463224,-71.1627979
2446,2446,42.34352006,-71.1216377
2451,2451,42.39817575,-71.2571624
2452,2452,42.40555983,-71.2365227
2452,2452,42.39356793,-71.2195868
2453,2453,42.36908927,-71.2403175
83349,83349,43.09486984,-114.181602
98223,98223,48.21053872,-121.951807
98224,98224,47.66384607,-121.512965
98225,98225,48.75318538,-122.504631
83350,83350,42.67852094,-113.240788
83350,83350,42.69521397,-113.583573
98226,98226,48.79740666,-122.444823
98229,98229,48.69519556,-122.412377
83352,83352,43.07068427,-114.411607
83353,83353,43.65523876,-114.341256
83353,83353,43.68240954,-114.358782
83353,83353,43.68937096,-114.331033
83354,83354,43.67014322,-114.32231
98230,98230,48.95434526,-122.711374
98232,98232,48.56853517,-122.346001
98232,98232,48.5604503,-122.346538
98232,98232,48.56543426,-122.416836
98233,98233,48.50400987,-122.350772
98235,98235,48.46256184,-122.233491
98235,98235,48.4669359,-122.232919
98236,98236,47.95235784,-122.407021
83355,83355,42.75423237,-114.72742
98237,98237,48.59322252,-121.68521
98238,98238,48.33538986,-122.34462
78373,78373,27.77134722,-97.1226984
78374,78374,27.89767562,-97.3781349
78375,78375,27.39446709,-98.1446371
78376,78376,27.41844812,-98.5140303
78377,78377,28.35104124,-97.1562709
78379,78379,27.30335003,-97.7850722
78380,78380,27.78905288,-97.7462279
78382,78382,28.13520781,-97.0532082
78383,78383,27.92563893,-97.8201645
78383,78383,28.09875597,-97.9699485
78384,78384,27.85310069,-98.3702905
78385,78385,27.17657614,-97.8254301
78387,78387,28.09167743,-97.5447027
78389,78389,28.24899169,-97.6607296
78390,78390,27.87816754,-97.4115269
78390,78390,28.00259093,-97.3251004
78391,78391,28.18201015,-97.7327662
78393,78393,28.19993188,-97.3680648
78401,78401,27.79781844,-97.3993571
78402,78402,27.82252356,-97.3966233
78404,78404,27.76802211,-97.3991359
78405,78405,27.77424839,-97.4387736
78406,78406,27.77123582,-97.518793
78407,78407,27.81085797,-97.4389946
78408,78408,27.79499664,-97.4468583
78409,78409,27.80943117,-97.5228615
78410,78410,27.83850328,-97.5965556
78411,78411,27.72953989,-97.3856921
78412,78412,27.70382638,-97.3429741
78413,78413,27.68352141,-97.4053809
78414,78414,27.66030073,-97.3689303
78415,78415,27.6565586,-97.4818062
78416,78416,27.75202372,-97.4365068
78417,78417,27.7396291,-97.4668081
78418,78418,27.62163111,-97.260485
78419,78419,27.69515286,-97.2694624
38567,38567,36.13571042,-85.9163178
38568,38568,36.52797401,-85.409652
38568,38568,36.42611879,-85.47137
38569,38569,36.09836513,-85.8553981
38570,38570,36.37413443,-85.3208258
38571,38571,35.95901522,-84.984487
38571,38571,35.97108754,-85.0443056
38571,38571,36.0527967,-85.0138403
38572,38572,35.84871991,-85.1307671
38573,38573,36.48912175,-85.2184907
38574,38574,36.21932731,-85.1368284
38574,38574,36.13722823,-85.2333023
38575,38575,36.55964216,-85.6368589
38577,38577,36.55947936,-84.7974731
38577,38577,36.56533192,-84.9788456
38578,38578,35.98124267,-85.1983082
38579,38579,35.83032016,-85.5518821
38580,38580,36.27811706,-85.2919518
38581,38581,35.73879078,-85.6189237
38582,38582,36.09386878,-85.7542944
38583,38583,35.94325286,-85.4392685
38585,38585,35.69355893,-85.4266879
38587,38587,35.86949262,-85.6168452
38588,38588,36.36779169,-85.7057082
38588,38588,36.46147271,-85.7218214
38589,38589,36.28558779,-85.0771115
72338,72338,35.42463209,-90.1125697
72338,72338,35.45598422,-90.1979344
52542,52542,40.62799463,-92.0518643
52573,52573,40.63301302,-91.9386873
52626,52626,40.62632472,-91.7283496
63005,63005,38.64425988,-90.6472203
63010,63010,38.42950005,-90.3932397
63011,63011,38.60366371,-90.5592
63012,63012,38.33309996,-90.4473472
63013,63013,38.41547652,-91.1520905
63014,63014,38.64697528,-91.3185289
63015,63015,38.40367744,-90.7535306
63016,63016,38.35304847,-90.6399996
63017,63017,38.65100906,-90.5364207
74875,74875,35.87710663,-96.9738335
74878,74878,35.00906173,-97.0700555
74880,74880,35.37783827,-96.1195509
74881,74881,35.57854413,-96.9713049
74881,74881,35.71850748,-97.0827331
74883,74883,35.26345606,-96.104594
74883,74883,35.22605928,-96.2323145
74884,74884,35.19212595,-96.5160071
74901,74901,35.348327,-94.4582296
74902,74902,35.24457525,-94.4804193
74930,74930,35.18553882,-94.7797537
74931,74931,35.69476892,-94.757453
74932,74932,35.14640305,-94.5306835
74935,74935,34.94843349,-94.8968263
74936,74936,35.37796791,-94.7170102
74937,74937,34.82533563,-94.5762269
74939,74939,34.70454834,-94.6153018
74940,74940,34.954199,-94.6257965
74941,74941,35.28546513,-94.8757558
74942,74942,34.89909263,-94.9770488
74943,74943,35.0820312,-95.0758021
74944,74944,35.13025895,-94.9973601
74945,74945,35.59721818,-94.8093547
74946,74946,35.39158137,-94.4525338
74948,74948,35.46557243,-94.5610364
74949,74949,34.66106806,-94.7683236
74951,74951,35.17040261,-94.6558054
74953,74953,35.04466667,-94.6070246
74954,74954,35.42668717,-94.4970825
74955,74955,35.4939038,-94.7566193
74956,74956,35.10959967,-94.7628738
74957,74957,34.5261219,-94.6567987
74959,74959,35.26245536,-94.6183891
99714,99714,64.43274299,-146.671175
99720,99720,66.56354073,-152.776101
28746,28746,35.45945914,-82.1664916
28747,28747,35.15716639,-82.9232856
28748,28748,35.64958765,-82.7577356
28749,28749,35.8503812,-82.0648709
28749,28749,35.8398684,-82.1014161
28751,28751,35.50501387,-83.1206889
28752,28752,35.52511073,-81.9735756
28752,28752,35.71188766,-82.0369621
28786,28786,35.46316164,-82.9923082
28787,28787,35.72594887,-82.5232153
28789,28789,35.466166,-83.3139558
28789,28789,35.4063578,-83.3173798
91980,91980,32.58886057,-116.61915
92003,92003,33.28568323,-117.19873
85623,85623,32.70637437,-110.805282
70517,70517,30.29483964,-91.8295681
70607,70607,30.04233813,-93.2041377
80654,80654,40.13618036,-104.074834
75252,75252,32.99723114,-96.790842
70611,70611,30.34596882,-93.2015753
75253,75253,32.67499305,-96.6128553
70615,70615,30.2536282,-93.1227228
75254,75254,32.94561698,-96.8013806
75270,75270,32.78119693,-96.8022289
70630,70630,30.02718478,-93.0063514
80701,80701,40.16991939,-103.826474
80705,80705,40.27032639,-103.829487
75287,75287,33.00030404,-96.8411101
75390,75390,32.81416397,-96.8406499
70631,70631,29.86564321,-93.5514502
80720,80720,40.08202314,-103.212723
80721,80721,40.68961731,-102.153897
98110,98110,47.64454742,-122.539652
98112,98112,47.63390308,-122.288905
83318,83318,42.43678331,-113.821307
83320,83320,43.45231783,-113.883641
98115,98115,47.6850044,-122.282093
83321,83321,42.46495292,-114.913374
83322,83322,43.34680265,-114.951469
83322,83322,43.38354761,-115.047142
98116,98116,47.57450055,-122.398274
83323,83323,42.58244153,-113.18401
83323,83323,42.49114992,-113.397859
83324,83324,42.87835296,-114.265872
98117,98117,47.68827731,-122.385304
83325,83325,42.58783647,-114.242126
98118,98118,47.54250651,-122.268799
83327,83327,43.32103614,-114.998314
83327,83327,43.48960592,-114.803394
23517,23517,36.86967873,-76.2925692
34110,34110,26.29554133,-81.7856282
54440,54440,44.80885255,-89.3863999
54441,54441,44.64250167,-90.104813
54442,54442,45.36572421,-89.6544887
34112,34112,26.11799375,-81.7416236
54443,54443,44.61205926,-89.7535548
23518,23518,36.91628828,-76.215964
54446,54446,44.75323627,-90.4718357
54447,54447,45.08444801,-90.7399036
34113,34113,26.04791472,-81.7279677
23523,23523,36.83255005,-76.271982
23551,23551,36.92404815,-76.2886246
54448,54448,44.93371596,-89.8336222
34114,34114,25.96374724,-81.5510973
23601,23601,37.03701808,-76.4782102
34116,34116,26.18803624,-81.7105319
54449,54449,44.63689276,-90.1992901
34117,34117,26.1803029,-81.5944333
54450,54450,45.00431585,-89.04065
92285,92285,34.34018861,-116.540483
86047,86047,35.15124319,-110.653189
86052,86052,36.34730785,-112.118973
92301,92301,34.64460572,-117.540822
92304,92304,34.54146705,-115.644594
86053,86053,36.7239461,-111.073728
92305,92305,34.16316198,-116.828608
86054,86054,36.7235992,-110.610011
86301,86301,34.59169121,-112.426442
92307,92307,34.58835043,-117.138758
86303,86303,34.4825568,-112.447969
92308,92308,34.42498449,-117.159963
92309,92309,35.35689226,-116.017798
92309,92309,35.08385217,-116.232756
92309,92309,35.03754524,-116.456724
92310,92310,35.26146012,-116.690323
86305,86305,34.81850115,-112.95841
86313,86313,34.55360182,-112.452419
86314,86314,34.62599007,-112.306224
92311,92311,34.74805209,-117.040458
92311,92311,34.9834462,-116.979809
86315,86315,34.70344181,-112.270157
92313,92313,34.03100544,-117.312923
92314,92314,34.26096595,-116.813044
86320,86320,35.35374416,-112.636078
86321,86321,34.49283112,-113.103127
92315,92315,34.23468177,-116.903795
92315,92315,34.25008768,-116.969431
92316,92316,34.05909383,-117.390659
86322,86322,34.49818677,-111.796033
92320,92320,33.99046803,-117.0521
92321,92321,34.25448911,-117.15334
92322,92322,34.2543608,-117.326453
86323,86323,34.77474017,-112.407879
22031,22031,38.86000226,-77.2600411
37143,37143,36.12776661,-87.0309887
59724,59724,44.70973666,-112.746798
22032,22032,38.83635877,-77.248937
22032,22032,38.82038014,-77.2901022
37144,37144,35.30523716,-86.6603179
37145,37145,36.32905146,-85.8586608
37145,37145,36.38004898,-85.912878
22033,22033,38.87523076,-77.3844807
22035,22035,38.85521124,-77.3582938
43138,43138,39.52200106,-82.41101
49601,49601,44.24975341,-85.5074593
49611,49611,44.973683,-84.9744895
37146,37146,36.42827688,-87.0789181
37146,37146,36.40154881,-87.033134
